index,Latest Revenue,Previous Quarter,3 Quarters Revenue,4 Quarters Revenue,Latest Gross Profit,Previous Gross Profit, 3 Quarters Gross Profit,4 Quarters Gross Profit,Latest Net Income,Previous Net Income,3 Quarters Net Income,4 Quarters Net Income,Market Cap,Sector,Next Earnings,Ticker,P/E Ratio TTM,Price to Sales TTM,Price to Cash Flow MRQ,Price to Free Cash Flow TTM,Price to Book MRQ,Price to Tangible Book MRQ,Gross margin TTM,Gross Margin 5YA,Operating margin TTM,Operating margin 5YA,Pretax margin TTM,Pretax margin 5YA,Net Profit margin TTM,Net Profit margin 5YA,Revenue/Share TTM,Basic EPS ANN,Diluted EPS ANN,Book Value/Share MRQ,Tangible Book Value/Share MRQ,Cash/Share MRQ,Cash Flow/Share TTM,Return on Equity TTM,Return on Equity 5YA,Return on Assets TTM,Return on Assets 5YA,Return on Investment TTM,Return on Investment 5YA,EPS(MRQ) vs Qtr. 1 Yr. Ago MRQ,EPS(TTM) vs TTM 1 Yr. Ago TTM,5 Year EPS Growth 5YA,Sales (MRQ) vs Qtr. 1 Yr. Ago MRQ,Sales (TTM) vs TTM 1 Yr. Ago TTM,5 Year Sales Growth 5YA,5 Year Capital Spending Growth 5YA,Quick Ratio MRQ,Current Ratio MRQ,LT Debt to Equity MRQ,Total Debt to Equity MRQ,Asset Turnover TTM,Inventory Turnover TTM,Revenue/Employee TTM,Net Income/Employee TTM,Receivable Turnover TTM,Dividend Yield ANN,Dividend Yield 5 Year Avg. 5YA,Dividend Growth Rate ANN,Payout Ratio TTM,Assets Current,Assets Previous,3 Quarter Assets,4 Quarter Assets,Latest Equity,Previous Quarter Equity,3 Quarter Equity,4 Quarter Equity,Month,YTD,Year,ThreeYear,3 Quarters Gross Profit,Sales Growth One Year,Revenue Growth Year,Revenue Growth Quarter,Gross Margin Quarter,Gross Margin Year,Operating Margin Quarter,Asset Turnover Quarter,Asset Turnover Year,Equity Growth Quarter,revenue_growth_score,gross_margin_score,assets_turnover_score,operating_margin_score,size_score_score,rev_score,mar_score,style_score,five_year_growth,five_year_margin,equity_growth_score,pbratio_score,psratio_score,pcf_score,SalesOneYear_score,peratio_score,combined_alpha
Extra Space Storage,443.56,427.38,412.49,378.63,332.98,332.98,312.19,332.98,235.31,311.77,226.28,196.83,23970000000.0,Real Estate,Aug 02 2022,EXR,27.72,13.83,0.0,-,7.16,7.16,75.38%,74.69,58.37%,52.07,54.11%,43.8%,52.94%,42.78%,11.81,6.2,6.19,23.91,23.91,0.49,8.04,26.97,20.83,8.83,6.66%,9.71%,7.22%,-1.16%,40.35%,16.33,23.6%,20.21%,9.72,3.01,-,-,187.3%,187.3%,0.17,-,385.72K,204.22K,-,3.51,2.9,10.23,81.13%,10591.75,10591.75,9708.36,9463.09,3210.22,3116.5,2991.76,2968.09,-15.8,-21.07,23.74,68.43,332.98,23.6,0.17148667564640943,0.03785858018625113,0.7506988907926775,0.8013669783280989,0.5305032013707277,0.027918584432852615,0.02615337408832346,0.03007219637413759,65.75342465753424,80.59360730593608,9.360730593607306,97.94520547945206,44.74885844748858,86.20689655172413,93.10344827586206,179.3103448275862,68.4931506849315,91.0958904109589,70.6896551724138,77.85388127853882,95.8904109589041,10.159817351598173,75.79908675799086,70.54794520547945,25946.89025350339
Nucor,10493.28,10364.41,10313.22,15806.3,3458.14,3458.14,3406.27,3458.14,2933.55,3009.94,2879.93,3366.78,32290000000.0,Materials,Jul 21 2022,NUE,4.25,0.79,7.69,5.36,2.09,2.82,32.18%,18.36,27.19%,13.95,27.03%,13.49%,20.93%,10.46%,140.2,23.23,23.16,57.15,42.24,15.68,32.5,59.63,24.24,33.58,14.04%,41.45%,17.1%,144.56%,415.08%,56.32,49.54%,85.58%,17.62,21.81,1.66,2.88,40.2%,44.91%,1.6,5.11,1.39M,290.35K,11.52,1.68,2.32,2.15,6.41%,28632.87,28632.87,24949.48,22995.58,15204.56,14016.39,13422.52,12253.98,-25.12,8.45,20.76,125.15,3458.14,49.54,-0.33613306086813477,0.0124338963819456,0.3295575835201195,0.2944525654035222,0.2795646356525319,0.24431780677242626,0.27344569370796573,0.08477004421252549,51.369863013698634,29.908675799086758,87.67123287671232,81.5068493150685,55.93607305936074,3.7037037037037033,48.148148148148145,51.85185185185185,87.89954337899543,25.11415525114155,88.42364532019704,33.10502283105023,9.58904109589041,25.570776255707763,3.4246575342465753,7.30593607305936,25923.007125487053
Ameren Corp,1879.0,1545.0,1811.0,1472.0,1548,1548,1277,1548,0,-,-,-,23770000000.0,Utilities,Aug 05 2022,AEE,23.77,3.57,0.0,-,2.44,2.55,45.3%,0.0,20.1%,21.81,17.55%,17.55%,15.1%,13.77%,25.96,3.86,3.84,37.98,36.39,0.03,8.75,10.65,10.4,2.94,2.92%,3.2%,3.22%,6.86%,2.09%,7.45,19.99%,13.29%,1.03,10.58,0.48,0.65,128.12%,144.49%,0.19,7.43,735.74K,111.12K,13.1,2.54,2.51,5.99,57.19%,36197.0,36197.0,34665,33916,129.0,129.0,129,129,-3.26,4.61,11.24,25.42,1548,19.99,0.2764945652173913,0.2161812297734628,0.8238424693986163,0.9232145519606382,0.0,0.03460691954213517,0.030881933125212955,0.0,94.74885844748859,89.04109589041096,12.557077625570775,14.269406392694064,43.83561643835616,51.724137931034484,65.51724137931035,117.24137931034483,18.036529680365295,9.817351598173515,43.96551724137931,39.61187214611872,59.817351598173516,10.159817351598173,85.61643835616438,59.1324200913242,25907.829475673123
Cognizant Technology Solutio,4826.0,4777.0,4744.0,4585.0,1729,1729,1797,1729,724,732,729,696,36960000000.0,Information Technology,Aug 04 2022,CTSH,16.85,1.93,21.44,20.51,3.06,7.04,36.95%,37.74,15.22%,15.29,15.27%,15.59%,11.56%,11.63%,35.94,4.06,4.05,22.98,9.98,4.45,5.25,19.08,17.33,12.84,12.01%,15.76%,14.78%,12.76%,46.23%,9.71,9.66%,12.5%,6.53,-1.44,-,2.22,5.15%,5.47%,1.11,-,57.27K,6.62K,4.98,1.54,1.06,6.27,23.87%,17434.0,17434.0,17232,16829,11973.0,11991.0,11546,11205,-12.53,-14.02,5.01,29.0,1729,9.66,0.05256270447110142,0.010257483776428721,0.35826771653543305,0.3653074160152123,0.15002072109407377,0.18454361209896372,0.18098734274023937,-0.0015011258443832875,49.31506849315068,35.61643835616438,79.22374429223744,55.02283105022832,61.87214611872146,37.5,20.454545454545457,57.95454545454545,52.51141552511416,49.77168949771689,42.364532019704434,48.858447488584474,32.76255707762557,48.858447488584474,47.71689497716895,39.04109589041096,25813.794279252477
Generac Holdings,1135.86,1067.07,942.7,919.98,360.75,360.75,335.99,360.75,154.74,175.48,173.58,182.12,14490000000.0,Industrials,Aug 03 2022,GNRC,26.84,3.29,44.47,97.22,5.8,-,34.41%,36.48,16.87%,17.95,16.03%,16.26%,12.88%,12.6%,63.11,8.78,8.57,36.15,-1.76,3.23,9.87,26.27,30.15,12.21,11.14%,16.17%,14.42%,-32.37%,9.85%,41.49,40.67%,44.34%,20.94,29.27,0.71,1.7,43.44%,47.31%,0.95,2.83,454.00K,58.46K,7.83,0.0,0.0,0.0,0%,5151.53,5151.53,4100.43,3706.93,2308.13,2213.77,1782.07,1655.9,-9.83,-35.64,-24.73,296.1,360.75,40.67,0.2346572751581555,0.06446624869971039,0.3176007606571233,0.3549282887438785,0.13623157783529663,0.1469932233724738,0.13153406204888,0.0426241208436288,73.74429223744292,27.85388127853881,70.54794520547945,51.141552511415526,20.54794520547945,94.28571428571428,48.57142857142857,142.85714285714283,90.18264840182648,47.71689497716895,77.58620689655173,71.00456621004567,56.050228310502284,79.68036529680366,82.87671232876713,68.72146118721462,25806.07103493263
Apple Computer Inc,97278.0,123945.0,83360.0,81434.0,42559,42559,35174,42559,29979,41488,23786,24126,2230000000000.0,Information Technology,Aug 02 2022,AAPL,22.89,5.9,29.04,25.03,33.86,33.82,43.32%,39.15,30.93%,26.62,30.83%,27.16%,26.41%,22.7%,23.28,5.67,5.61,4.16,4.16,3.18,6.82,149.27,64.29,29.64,18.2%,44.91%,26.18%,9.23%,38.05%,22.01,8.59%,18.63%,11.15,-2.74,0.88,0.93,153.3%,178.02%,1.12,40.98,2.51M,661.92K,19.64,0.65,0.9,7.72,14.41%,350662.0,350662.0,351002,329840,67399.0,71932.0,63090,64280,-8.04,-14.16,21.06,209.22,42559,8.59,0.19456246776530686,-0.2151518818830933,0.437498715022924,0.4410064841703863,0.30817862209338187,0.18494162469842754,0.18347059751745745,-0.06301785019184786,5.0228310502283104,45.4337899543379,79.68036529680366,85.38812785388129,100.0,68.18181818181817,29.545454545454547,97.72727272727272,72.94520547945206,51.598173515981735,16.00985221674877,96.57534246575342,80.02283105022832,59.3607305936073,78.53881278538812,57.42009132420092,25758.918474849037
Charles Schwab,4808.0,4836.0,4693.0,4648.0,4672,4672,4570,4672,1839,2023,2011,1719,118500000000.0,Financial,Jul 19 2022,SCHW,22.91,6.32,0.0,17.14,3.21,4.46,97.32%,94.98,39.99%,39.9,39.99%,39.9%,30.41%,29.86%,9.99,2.84,2.83,25.38,14.2,48.08,3.39,12.73,13.36,0.93,1.03%,8.06%,9.53%,-8.55%,22.55%,16.64,-0.23%,33.93%,19.97,21.5,-,-,45.48%,"1,022.77%",0.03,-,568.41K,172.84K,0.24,1.26,1.04,16.11,26.82%,680950.0,680950.0,607548,574532,48098.0,56261.0,57442,57450,-20.71,-21.99,-10.43,50.0,4672,-0.23,0.03442340791738382,-0.005789909015715467,0.9717138103161398,0.9843560705820384,0.3824875207986689,0.004707149325696943,0.004646694568862129,-0.14509162652636817,42.922374429223744,95.4337899543379,0.45662100456621,92.69406392694064,89.72602739726028,51.515151515151516,75.75757575757575,127.27272727272727,89.38356164383562,99.54337899543378,9.35960591133005,51.369863013698634,81.27853881278538,10.159817351598173,41.0958904109589,57.76255707762557,25734.70345195664
Verizon Communications,33554.0,34067.0,32915.0,33764.0,19204,19204,19387,19204,7796,6378,7957,8333,204730000000.0,Communication Services,Jul 22 2022,VZ,9.51,1.53,0.0,-,2.45,-,57.46%,58.45,22.68%,20.48,21.17%,17.88%,16.34%,13.92%,32.24,5.32,5.32,19.95,-24.85,0.4,9.18,27.61,31.7,6.17,6.31%,7.05%,7.34%,-13.93%,12.75%,10.6,2.09%,3.67%,1.18,31.0,0.69,0.76,167.09%,183.12%,0.38,23.03,1.13M,185.40K,5.65,5.24,4.31,2.06,49.64%,365716.0,365716.0,353457,349190,83762.0,81790.0,77044,73684,-10.5,-7.27,-17.91,-16.03,19204,2.09,-0.0062196422224854876,-0.01505856107083101,0.5723311676700245,0.5719731943410276,0.23234189664421528,0.061165859118368714,0.0612041401889262,0.024110526959285977,39.49771689497717,61.87214611872146,28.08219178082192,73.0593607305936,95.662100456621,24.137931034482758,68.96551724137932,93.10344827586208,18.493150684931507,75.57077625570776,67.98029556650246,39.95433789954338,25.34246575342466,10.159817351598173,28.08219178082192,18.036529680365295,25638.975864318327
Lam Research Corp,4060.42,4226.6,4304.47,4145.18,1816.62,1816.62,1976.75,1816.62,1192.1,1338.14,1372.23,1315.93,66800000000.0,Information Technology,Jul 27 2022,LRCX,14.93,3.96,26.37,23.88,10.99,15.05,45.93%,45.94,31.18%,27.44,30.73%,26.88%,27.13%,24.39%,117.92,27.22,26.9,43.45,31.72,31.4,34.28,79.68,44.72,28.49,19.96%,37.74%,25.72%,-1.51%,35.06%,38.81,5.53%,26.1%,19.97,14.77,2,2.83,82.98%,83.11%,1.05,3,1.19M,322.06K,5.14,1.26,1.2,38.52,17.95%,16589.03,16589.03,15565.55,15892.15,6026.49,6475.78,5820.04,6027.19,-5.91,-37.76,-24.44,126.19,1816.62,5.53,-0.020447845449413585,-0.03931765485260026,0.4473970672984568,0.43416521924612234,0.29359031824294035,0.16317691068535453,0.16814997621922442,-0.06938005923610746,29.68036529680365,46.57534246575342,74.88584474885845,83.10502283105022,79.90867579908677,17.045454545454543,27.27272727272727,44.31818181818181,89.38356164383562,61.41552511415526,15.270935960591133,84.70319634703196,65.52511415525115,56.16438356164384,24.65753424657534,32.64840182648402,25615.209282923028
Procter Gamble,19381.0,20953.0,20338.0,18946.0,9055,9055,9973,9055,4024,5168,5023,3540,338900000000.0,Consumer Staples,Jul 29 2022,PG,25.35,4.37,47.53,-,7.8,-,48.32%,50.64,22.3%,19.12,22.49%,19.07%,18.39%,15.02%,31.2,5.69,5.5,18.95,-7.98,3.55,6.72,31.68,20.29,12.36,8.71%,17.23%,11.78%,5.07%,5.25%,9.52,7.02%,6.34%,3.11,-3.4,0.47,0.68,52.26%,74.03%,0.67,6.28,788.30K,144.98K,15.35,2.52,2.77,5.18,59.04%,120217.0,120217.0,119669,119307,45478.0,44618.0,46111,46378,-3.12,-6.09,11.31,42.1,9055,7.02,0.022959991554945634,-0.0750250560778886,0.4672101542748052,0.4549222537617122,0.20762602548888087,0.10747786641379062,0.11038095000429779,0.019274732170872742,19.863013698630137,50.0,53.65296803652968,68.94977168949772,97.71689497716895,45.45454545454545,69.6969696969697,115.15151515151516,32.077625570776256,66.66666666666666,64.5320197044335,79.68036529680366,69.63470319634703,81.7351598173516,36.986301369863014,64.38356164383562,25594.061319722638
Caterpillar,13589.0,13798.0,12397.0,12889.0,4038,4038,3789,4038,1855,1611,1664,1789,110830000000.0,Industrials,Jul 28 2022,CAT,17.54,2.11,46.33,194.24,6.5,11.31,29.75%,31.54,13.14%,13.2,15.58%,12.94%,12.21%,9.87%,96.59,11.86,11.76,32,18.38,12.24,16.06,38.41,33.75,7.89,6.23%,12.05%,9.54%,2.9%,94.04%,0.0,14.32%,22.5%,5.75,-3.33,0.93,1.44,148.12%,220.24%,0.65,2.72,489.07K,59.74K,6.16,2.14,2.26,9.28,27.99%,82276.0,82276.0,80784,81697,17065.0,16484.0,16665,16833,-10.31,-1.17,-15.65,61.39,4038,14.32,0.05430987663899449,-0.015147122771416147,0.2971521083229082,0.3066466690714408,0.1365074692766208,0.1101090638015136,0.10669980715315928,0.03524629944188304,39.04109589041096,23.74429223744292,54.794520547945204,51.369863013698634,88.35616438356165,57.14285714285714,37.142857142857146,94.28571428571428,48.74429223744292,39.49771689497717,74.13793103448276,75.11415525114155,36.757990867579906,80.36529680365297,48.63013698630137,40.8675799086758,25579.162449108127
Baidu.Com,33088.0,31921.0,31350.0,28134.0,15799,15799,15453,15799,1958,2308,3463,2789,41070000000.0,Communication Services,May 26 2022,BIDU,28.33,2.24,31.46,13.89,1.31,1.65,48.34%,52.43,8.45%,9.81,8.66%,15.61%,6.1%,12.39%,52.61,4.24,4.16,90.61,72.4,77.17,5.82,5.01,10.3,2.13,4.45%,2.77%,6.01%,-74.48%,-56.48%,-2.5,9.33%,16.27%,12.03,1.35,-,2.86,32.35%,39.29%,0.35,-,405.11K,24.70K,13.35,0.0,0.0,0.0,0%,380034.0,380034.0,389287,379348,211459.0,211378.0,228907,229814,-19.84,-28.32,-43.79,-31.96,15799,9.33,0.1760858747423047,0.03655900504370164,0.4774842843326886,0.5076269348477425,0.059175531914893616,0.058043929402807816,0.054597307960164966,0.0003831997653492795,64.84018264840182,52.054794520547944,25.34246575342466,31.05022831050228,65.98173515981736,82.75862068965517,48.275862068965516,131.0344827586207,76.02739726027397,68.94977168949772,45.073891625615765,16.095890410958905,39.49771689497717,63.013698630136986,76.71232876712328,71.00456621004567,25560.07377915739
Health Care Reit,1395.7,1309.26,1239.8,1140.99,549.01,549.01,539.37,549.01,174.99,189.76,205.6,128.83,39760000000.0,Real Estate,Jul 29 2022,WELL,308.92,7.87,167.28,165.39,2.24,2.25,41.81%,46.85,13.75%,16.92,4.28%,5.98%,4.08%,5.77%,11.63,0.24,0.24,39.42,39.27,0.66,3.02,0.76,1.25,0.61,0.87%,0.66%,0.94%,191.36%,182.27%,-33.39,32.66%,15.6%,2.07,0.0,-,-,81.88%,81.88%,0.15,-,10.96M,447.58K,7.2,2.77,4.26,-11.16,829.54%,35472.45,35472.45,33480.03,32176.12,17895.58,17636.0,16863.2,15920.45,-7.98,3.03,20.69,11.19,549.01,32.66,0.2232359617525132,0.06602202771030968,0.3933581715268324,0.4318025856559996,0.12537794655011822,0.026230685127942015,0.02389530466601546,0.014718757087775104,74.20091324200914,39.95433789954338,8.21917808219178,48.401826484018265,63.6986301369863,93.10344827586206,10.344827586206897,103.44827586206895,22.71689497716895,62.55707762557078,60.591133004926114,36.5296803652968,85.61643835616438,98.17351598173516,81.27853881278538,99.31506849315068,25558.22761319927
Moodys Corp,1522.0,1539.0,1526.0,1553.0,1105,1105,1132,1105,656,514,676,801,52010000000.0,Financial,Jul 28 2022,MCO,26.59,8.43,36.9,45.49,21.63,-,72.95%,72.23,43.11%,43.8,40.75%,40.9%,32.18%,31.65%,32.79,11.88,11.78,12.97,-32.88,10.04,12.03,89.33,258.17,14.51,15.62%,18.2%,20.33%,-31.43%,-1.56%,53.91,-4.88%,8.08%,11.52,3.83,-,1.36,304.3%,325.23%,0.45,-,456.17K,146.81K,3.7,1.0,0.83,12.11,24.09%,14739.0,14739.0,14414,12552,2394.0,2727.0,2430,2186,-12.01,-26.02,-13.5,52.67,1105,-4.88,-0.019961365099806824,-0.011046133853151396,0.7260183968462549,0.7198697068403909,0.43101182654402104,0.06884230047266889,0.06943030960942624,-0.12211221122112212,40.63926940639269,78.53881278538812,31.05022831050228,95.8904109589041,74.20091324200914,30.303030303030305,50.0,80.30303030303031,73.85844748858447,89.15525114155251,10.591133004926109,94.06392694063926,87.44292237442922,72.14611872146118,24.885844748858446,68.0365296803653,25380.99890190112
Avery Dennison,2349.3,2183.2,2071.8,2102.0,641.3,641.3,554.4,641.3,268.3,243.5,223.5,253.9,13740000000.0,Materials,Jul 26 2022,AVY,19.3,1.58,24.84,31.39,7.15,-,27.07%,27.24,11.36%,8.91,11.41%,8.62%,8.4%,7%,104.27,8.93,8.83,23.56,-10.59,1.79,11.89,41.48,41.28,10.15,9.04%,15.19%,14.37%,-4.37%,16.26%,20.09,14.53%,19.27%,6.68,5.66,0.71,1.06,143.53%,169.14%,1.21,7.27,241.84K,20.32K,6.1,1.78,1.56,9.79,30.9%,8138.8,8138.8,7967.7,6422.5,1932.5,1924.4,1799.2,1703.6,4.68,-19.52,-20.44,69.56,641.3,14.53,0.1176498572787822,0.07608098204470519,0.27297492870216655,0.29463721672811644,0.11420423104754607,0.19243623138546223,0.17828795399813238,0.004209104136354141,78.53881278538812,20.776255707762555,81.7351598173516,44.29223744292237,17.123287671232877,66.66666666666666,51.85185185185185,118.5185185185185,54.5662100456621,34.47488584474886,48.52216748768473,77.6255707762557,27.054794520547947,53.88127853881278,64.84018264840182,46.34703196347032,25356.13126791681
Facebook Inc,27908.0,33671.0,29010.0,29077.0,21903,21903,23239,21903,8524,12585,10423,12367,521780000000.0,Communication Services,Jul 27 2022,FB,14.55,4.35,13.3,13.08,4.23,5.08,80.34%,81.97,36.68%,40.03,37.34%,40.75%,31.2%,34.31%,42.41,13.99,13.77,45.4,37.73,16.17,16.12,29.07,26.53,22.79,21.58%,25.41%,23.7%,-17.38%,13.21%,31.57,6.64%,26.76%,33.67,32.82,-,2.81,0.43%,0.49%,0.73,-,1.66M,518.80K,11.05,0.0,0.0,0.0,0%,164218.0,164218.0,169585,170609,123228.0,124879.0,133360,138227,-5.5,-40.95,-37.13,6.22,21903,6.64,-0.040203597344980566,-0.17115618781740963,0.7848287229468253,0.7321377834974011,0.30543213415508097,0.11329655295602999,0.12145034852046263,-0.013220797732204774,6.8493150684931505,83.78995433789954,57.077625570776256,84.93150684931507,98.63013698630137,17.24137931034483,100.0,117.24137931034483,97.03196347031964,95.8904109589041,30.295566502463057,61.3013698630137,69.17808219178082,34.24657534246575,19.63470319634703,31.05022831050228,25284.571608520593
Mosaic Company,3922.3,3841.0,3418.6,2800.7,1439.1,1439.1,864.5,1439.1,1255.8,969.7,701.6,484,22400000000.0,Materials,Aug 08 2022,MOS,8.7,1.59,27.99,23.21,1.91,2.13,30.07%,15.99,24.4%,6.78,25.22%,4.42%,18.71%,4.56%,36.94,4.31,4.27,32.15,28.84,2.44,9.11,24.98,4.15,12.08,2.2%,15.13%,2.57%,680.2%,166.25%,38.23,70.75%,52.3%,11.52,8.85,0.57,1.23,29.02%,38.3%,0.65,3.77,1.12M,208.89K,11.74,0.73,0.97,40.1,4.81%,23423.1,23423.1,21081.5,21473.5,11638.4,10604.1,10420.4,10338,-18.09,58.54,70.7,168.96,1439.1,70.75,0.4004713107437428,0.02116636292632132,0.36690207276342957,0.41168309184271884,0.3201692884277082,0.11163623374645829,0.09949295069112686,0.09753774483454505,57.30593607305936,36.986301369863014,55.47945205479452,87.44292237442922,42.00913242009132,92.5925925925926,77.77777777777779,170.37037037037038,73.85844748858447,22.602739726027394,89.4088669950739,27.85388127853881,27.62557077625571,58.21917808219178,92.00913242009132,16.210045662100455,25260.55245643106
Trimble Navigation Ltd,993.7,926.0,901.4,945.2,549.6,549.6,504.5,549.6,156.9,127.8,147.5,144.8,16390000000.0,Information Technology,Aug 03 2022,TRMB,33.67,4.3,23.0,25.91,4.06,-,55.52%,54.52,15.32%,12.09,15.29%,11.63%,12.97%,11%,14.83,1.96,1.94,15.95,-1.81,1.43,2.63,12.75,11.65,7.0,6%,8.45%,7.34%,-3.1%,10.07%,30.02,12.09%,16.18%,9.15,12.14,0.93,1.26,32.44%,32.44%,0.54,4.79,315.67K,40.94K,6.11,0.0,0.0,0.0,0%,7177.4,7177.4,7003.4,6962.2,3987.9,3944.7,3881.8,3838.6,-2.3,-24.4,-13.62,60.82,549.6,12.09,0.051311891663140076,0.07311015118790502,0.5530844319211029,0.5837028383293948,0.15789473684210525,0.092298975487874,0.08745738939820363,0.010951403148528474,77.3972602739726,59.817351598173516,45.662100456621005,57.077625570776256,26.94063926940639,36.36363636363637,48.86363636363637,85.22727272727273,65.29680365296804,70.77625570776256,56.65024630541872,59.589041095890416,68.72146118721462,50.91324200913242,47.26027397260274,78.53881278538812,25240.89206730917
Nvr Inc,2382.89,2235.21,2400.49,2288.43,731.53,731.53,582.55,731.53,579.11,440.01,447.37,430.74,13870000000.0,Consumer Discretionary,Jul 22 2022,NVR,11.05,1.46,11.11,11.3,5.03,5.08,26.54%,22.0,20.38%,15.13,19.82%,14.68%,15.19%,11.78%,"2,456.98",345.36,320.48,822.24,807.48,650.97,378.24,49.0,40.08,24.49,22.09%,32.12%,28.7%,84.36%,51.33%,25.33,16.47%,16.03%,8.98,-4.39,-,-,55.62%,55.62%,1.61,3.4,1.41M,214.25K,408.83,0.0,0.0,0.0,0%,5726.21,5726.21,5788.89,5854.44,2725.6,3002.38,3017.05,3042.29,-0.97,-27.34,-13.26,28.37,731.53,16.47,0.04127720751781791,0.06606985473400702,0.30699276928435637,0.31439923842432915,0.24302842346898096,0.27742491688801724,0.2708894713955653,-0.09218686508703101,74.42922374429224,25.34246575342466,89.04109589041096,74.88584474885845,17.80821917808219,52.23880597014925,37.3134328358209,89.55223880597015,64.15525114155251,28.767123287671232,12.31527093596059,66.78082191780823,24.200913242009133,31.7351598173516,43.15068493150685,23.059360730593607,25226.67946118654
Ppg Industries,4308.0,4190.0,4372.0,4359.0,1610,1610,1639,1610,80,260,403,540,29000000000.0,Materials,Jul 21 2022,PPG,27.02,1.64,43.11,113.39,4.54,-,37.59%,42.28,7.45%,11.3,8.09%,11.25%,6.26%,8.74%,72.02,5.98,5.93,26.33,-11.02,4.37,6.92,17.58,24.45,5.13,7.5%,6.85%,10.07%,-95.22%,-11.46%,23.59,11%,20.16%,3.32,-0.48,1,1.47,109.91%,115.04%,0.82,4.94,349.47K,21.89K,5.15,1.97,1.48,6.71,51.6%,21888.0,21888.0,21883,22353,6218.0,6286.0,6253,6242,-4.61,-29.04,-31.68,8.36,1610,11.0,-0.01169993117687543,0.028162291169451074,0.3737233054781801,0.37378838005688086,0.018570102135561744,0.13121345029239767,0.1311906067251462,-0.010817690104995227,61.64383561643836,38.35616438356164,65.52511415525115,23.059360730593607,52.51141552511416,29.629629629629626,66.66666666666666,96.29629629629628,33.56164383561644,56.16438356164384,33.251231527093594,63.926940639269404,28.65296803652968,78.08219178082192,26.48401826484018,69.17808219178082,25136.424959948814
Altria Group,5892.0,6255.0,6786.0,6936.0,3433,3433,3724,3433,2874,2710,2810,3083,92880000000.0,Consumer Staples,Jul 28 2022,MO,32.41,3.72,53.81,54.67,0.0,-,54.91%,50.48,44.37%,29.84,17.63%,23.9%,11.65%,15.41%,14.09,1.34,1.34,-0.97,-10.61,2.95,1.77,520.03,44.0,6.77,8.3%,8.87%,10.71%,40.53%,-29.91%,-28.77,-2.39%,0.15%,0.21,-2.21,0.51,0.62,-,-,0.58,7.38,4.31M,502.17K,275.2,6.77,6.31,7.17,217.78%,40235.0,40235.0,39564,44388,-1760.0,-1606.0,-1267,3257,-3.53,11.92,5.49,1.94,3433,-2.39,-0.15051903114186851,-0.05803357314148681,0.5826544467073999,0.5308284046542193,0.48778004073319753,0.0976264446377532,0.10715794706101653,0.0958904109589041,23.74429223744292,63.4703196347032,49.08675799086758,97.26027397260275,86.7579908675799,12.121212121212121,78.78787878787878,90.9090909090909,13.698630136986301,66.21004566210046,88.91625615763546,3.4246575342465753,61.757990867579906,85.38812785388129,8.67579908675799,76.71232876712328,25085.592922272182
Solaredge Technologies Inc,655.08,551.91,526.4,885.55,178.96,178.96,172.56,178.96,50.86,41.04,66.41,99.69,14150000000.0,Information Technology,Aug 02 2022,SEDG,76.72,5.98,203.87,-,6.58,7.24,30.19%,32.91,9.66%,12.05,8.79%,12%,7.78%,10.68%,39.49,3.24,3.06,36.3,33,20.97,3.82,11.07,18.74,5.6,9.49%,6.65%,12.06%,9.39%,29.75%,0.0,61.55%,54.4%,0.0,0.0,3.57,4.33,33.61%,33.61%,0.72,4,558.39K,43.45K,4.67,0.0,0.0,0.0,0%,3682.91,3682.91,2656.83,2564.32,2010.53,1310.04,1242.08,1177.79,-22.75,-17.22,6.11,319.98,178.96,61.55,-0.2602563378691208,0.18693265206283646,0.2731880075715943,0.2733319587313952,0.07763937229040728,0.1185801445052961,0.11851769388879987,0.5347088638514855,93.15068493150685,21.00456621004566,59.589041095890416,34.47488584474886,19.17808219178082,4.545454545454546,9.090909090909092,13.636363636363637,12.557077625570775,42.23744292237443,97.53694581280789,75.57077625570776,80.59360730593608,98.85844748858447,4.794520547945205,94.74885844748859,25042.50665096201
Gap.Inc,4525.0,3943.0,4211.0,3991.0,1523,1523,1823,1523,8,-172,409,240,4220000000.0,Consumer Discretionary,May 26 2022,GPS,19.12,0.26,0.0,-,1.57,1.57,39.81%,37.66,2.91%,3.76,1.94%,3.15%,1.43%,2.21%,43.87,0.63,0.62,7.34,7.34,2.36,1.95,8.92,11.33,1.79,3.26%,2.56%,4.52%,-130.68%,128.44%,-18.13,2.28%,20.8%,1.45,5.78,0.53,1.27,54.52%,54.52%,1.26,3.67,171.86K,2.45K,-,5.19,3.28,-28.14,56.72%,12761.0,12761.0,13759,13604,2722.0,2787.0,3020,2806,-13.89,-31.16,-65.98,-45.44,1523,2.28,0.1338010523678276,0.1476033477047933,0.33657458563535914,0.36544691061787643,0.0017679558011049724,0.23639735652900765,0.2177206593004728,-0.023322569070685324,91.0958904109589,31.506849315068493,86.3013698630137,21.689497716894977,0.684931506849315,70.1492537313433,53.73134328358209,123.88059701492539,19.863013698630137,49.54337899543379,24.876847290640395,22.37442922374429,1.2557077625570776,10.159817351598173,67.57990867579909,44.74885844748858,24952.880244166845
